scooter_id,scooter_make,scooter_model,purchased_date,comissioned_date,last_serviced_date,last_serviced_engineer_id
ecdb005c-10da-4fbb-998c-4fdbb28d078a,Lemon,Pie 2000,2022-01-17,2022-01-29,2023-11-07,5043
4f194b1b-8b08-4e61-aadb-345f29e0928f,Motoflyer,Aerobike 2,2020-01-04,2020-02-05,2023-11-01,5049
c8b700d1-cef8-48ea-9d46-d74101f53e39,Motoflyer,Aerobike 2,2020-12-13,2020-12-24,2023-11-08,5051
a029e8d5-e3e6-468a-ab91-fc3a077b5148,Lemon,Pie 2000,2020-05-29,2020-06-12,2023-11-20,5046
b8a2c5bc-1ca7-4ce2-a911-03219c779e88,Lemon,Pie 2000,2021-11-15,2021-11-21,2023-10-16,5028
fd2c047c-1199-490e-abd4-1107b02e3d23,Condor,SL2,2021-05-11,2021-07-06,2023-08-06,5032
a2c91711-951f-4b70-b190-613b842caa3a,Scoots Magoots,Magooter A1V,2020-09-28,2020-10-14,2023-10-13,5014
f255b5b5-daa4-4952-bf40-d4404fad3b19,Condor,SL3,2021-02-11,2021-04-02,2023-08-16,5049
3c439d27-87e0-4c18-9a5b-89737b0d251b,Scoots Magoots,Magooter 5000,2020-11-22,2021-01-11,2023-08-12,5035
9c6d3a65-6ef6-45a9-8ea5-3913c8dad87b,Lemon,Drop 1000,2020-04-21,2020-05-30,2023-08-31,5044
0a38929f-9e9a-46fe-87a9-0eb584ae4e01,Scoots Magoots,Magooter A1X,2020-09-02,2020-10-07,2023-11-01,5001
6c1f2dba-6e0d-44b6-9e96-5b7588e0e02a,Motoflyer,Aerobike 2,2021-02-08,2021-02-19,2023-10-07,5050
7ecbb506-8375-442c-b9bd-f421ac48e474,Scoots Magoots,Magooter A1X,2020-03-13,2020-04-15,2023-09-11,5042
05a9f0a4-f54f-4b79-b5d0-0d9d98962a2f,Scoots Magoots,Magooter 5000,2021-11-24,2021-12-12,2023-10-08,5033
0af6d893-7bc1-4019-a229-e23761898531,Lemon,Drop 1000,2020-01-31,2020-03-31,2023-09-05,5047
4aa11367-2672-4aac-9ac0-d8012f1d3090,Lemon,Drop 1000,2020-11-17,2020-11-24,2023-09-03,5050
f8556452-0974-49d9-8a60-faa4c17f3701,Motoflyer,Aerobike 2.1,2021-10-26,2021-12-11,2023-10-06,5005
826d8f79-c76d-4769-9583-390373cbcaa3,Motoflyer,Aerobike 2,2020-12-30,2021-01-09,2023-08-13,5050
ef6f73c9-9412-424f-ba41-8c58af037357,Scoots Magoots,Magooter 5000,2021-12-18,2022-02-01,2023-08-21,5019
d6f44873-02bc-4c62-8a69-ad5af8aaa2cb,Condor,SL2,2021-09-12,2021-11-05,2023-10-14,5017
f9f404eb-da67-4105-988c-7353e5157daa,Motoflyer,Aerobike 2,2020-12-18,2020-12-27,2023-10-03,5019
85234c9d-1b1f-431c-b612-f1600b50ed12,Condor,SL2,2021-06-18,2021-07-23,2023-10-26,5038
62ddf66e-f996-4427-9b89-c0acb13664c4,Motoflyer,Aerobike 2.1,2021-04-09,2021-06-01,2023-09-30,5006
d407ecbf-40e5-49ee-9fff-fdcfe2fc366f,Condor,SL2,2021-10-07,2021-11-03,2023-09-23,5015
dda73630-984a-49da-89ff-89e5fa9eb715,Lemon,Pie 2000,2020-12-26,2021-01-12,2023-09-21,5048
2078a87b-bb11-4546-b239-de9fc4ce5be5,Condor,SL4,2022-01-13,2022-01-29,2023-09-13,5020
7b74b4bb-a478-430d-9daa-7674ec22ed9d,Scoots Magoots,Magooter A1X,2021-09-06,2021-10-04,2023-11-13,5042
0701194e-3fe8-4c2d-9a52-4e8a549fa4bb,Scoots Magoots,Magooter A1V,2020-03-27,2020-05-26,2023-10-26,5011
016c62b5-3ba3-4618-839f-cc0b1e215566,Lemon,Drop 1000,2020-03-28,2020-05-09,2023-08-17,5029
47bec936-01f9-4f2c-b509-88c323be8cd0,Lemon,Drop 1000,2021-10-28,2021-11-17,2023-10-29,5042
0ba04f14-ac4f-4fe0-8b20-6d17dd0c8748,Lemon,Pie 2000,2020-08-15,2020-09-25,2023-08-30,5027
3c64cf3c-36d0-406d-b759-d09ef3fa82d5,Motoflyer,Aerobike 2,2020-12-04,2021-01-31,2023-11-19,5038
c94799b6-77d4-49d2-a3c5-36fb693fb78b,Condor,SL4,2020-11-13,2021-01-12,2023-08-07,5049
0ad414d8-e6cc-404b-ad29-0ca37fb503f4,Lemon,Pie 2000,2020-03-26,2020-04-24,2023-09-18,5040
223a22ce-f76e-42dd-9a7b-2944e2766f69,Motoflyer,Aerobike 2.1,2020-10-16,2020-12-02,2023-09-12,5002
11ecbf93-97f4-405b-8646-faf670228387,Condor,SL3,2021-09-14,2021-11-10,2023-08-12,5008
44e5e85a-9837-495d-8a19-a479a1efbb6f,Condor,SL4,2020-01-24,2020-03-05,2023-08-09,5045
fc3a02cb-297a-4000-ae9a-11d75e05862c,Scoots Magoots,Magooter A1X,2020-06-06,2020-07-13,2023-09-13,5004
a17b213f-b448-4ac2-b9aa-923650a0b039,Condor,SL2,2020-06-01,2020-07-04,2023-10-19,5024
7d08b810-6481-48a3-a4bf-6549baa6413c,Scoots Magoots,Magooter A1V,2021-06-17,2021-07-04,2023-11-17,5039
40b1c4c1-3935-4b48-83c2-de0c3eedac26,Scoots Magoots,Magooter A1V,2021-08-01,2021-08-07,2023-10-01,5041
3c215108-1a48-455b-8250-14ac8898db90,Scoots Magoots,Magooter A1X,2021-01-30,2021-03-18,2023-09-18,5044
28d5db2c-902b-4bf6-a004-4220426026c1,Motoflyer,Aerobike 2,2021-02-24,2021-03-03,2023-10-20,5020
13ab33f3-07ad-4873-873f-bb59cb31c2df,Motoflyer,Aerobike 2,2021-07-08,2021-08-23,2023-10-20,5020
b40b7e42-9102-43de-8a0c-2b57a7466766,Condor,SL3,2021-02-15,2021-02-26,2023-09-23,5048
7210f620-86e1-43c3-9394-920b0a8de85f,Scoots Magoots,Magooter A1V,2021-06-20,2021-08-01,2023-09-17,5018
6ddb15d5-7854-49e0-a6c1-fe6bc2d3b789,Condor,SL2,2020-07-22,2020-09-15,2023-11-07,5035
620c4b07-850e-47c5-87c0-1fb2fee9486a,Scoots Magoots,Magooter A1V,2021-09-20,2021-09-30,2023-10-26,5005
c400a4c3-2a3a-415f-80fc-4099921dfb87,Condor,SL3,2020-04-11,2020-06-05,2023-08-10,5032
52c3f2b1-2004-4da6-b096-a6e322551978,Lemon,Drop 1000,2020-05-30,2020-07-18,2023-08-30,5016
1bfc1561-9d19-40ce-af35-aef818e78050,Scoots Magoots,Magooter 5000,2021-05-08,2021-06-07,2023-08-16,5018
4216ea23-da5e-4c2b-bf39-47c0ee4aa567,Scoots Magoots,Magooter A1V,2020-04-19,2020-05-15,2023-09-21,5048
50fe8e33-2a3a-49c1-bd3e-c737e32e38b4,Scoots Magoots,Magooter A1X,2021-12-31,2022-03-01,2023-09-05,5016
69b17e4d-79bd-4ece-9233-b13f14851056,Scoots Magoots,Magooter A1X,2021-09-14,2021-11-05,2023-10-29,5042
429c7a7b-6603-48eb-8603-8debf97f3f85,Condor,SL4,2020-10-16,2020-10-22,2023-10-24,5016
617c9eda-cafc-4b15-9d12-839d21912e39,Condor,SL2,2021-04-25,2021-06-15,2023-09-03,5005
edc53279-d6c3-4fc5-9740-fd3890fe089e,Lemon,Drop 1000,2021-12-22,2022-01-23,2023-09-12,5035
6bc8c979-c421-4cd2-9083-4341d7f1a058,Scoots Magoots,Magooter A1V,2020-04-25,2020-06-10,2023-08-08,5045
4d75a6dd-9b02-4b17-8959-36d776a62e4c,Condor,SL3,2020-05-07,2020-07-03,2023-10-12,5025
9e490ca4-7e97-4c2d-bd47-8ab31dca2590,Condor,SL3,2021-05-12,2021-05-19,2023-10-23,5030
8d27fc34-e6fa-4edc-95b5-9de8f7a0901f,Scoots Magoots,Magooter A1V,2020-06-22,2020-07-07,2023-08-30,5030
68bbcc0f-37e4-400c-a0f9-3415593e86b7,Lemon,Drop 1000,2021-04-27,2021-06-14,2023-10-30,5036
b6d15fbc-0d30-4e85-a1d5-4fa5dca012eb,Condor,SL3,2021-11-17,2021-12-08,2023-09-08,5004
95edc51b-13e7-4bdd-a30a-0d880db0283a,Scoots Magoots,Magooter 5000,2020-03-01,2020-04-24,2023-09-09,5031
c929b682-90be-407e-aa21-ad16dd830328,Scoots Magoots,Magooter 5000,2020-08-03,2020-08-23,2023-08-21,5033
161e5886-f692-477a-97f7-82335e2ecb7e,Motoflyer,Aerobike 2.1,2020-11-12,2020-12-29,2023-08-29,5035
1a8c84ac-662a-4e95-8a4f-bf7cf15292a9,Motoflyer,Aerobike 2.1,2021-08-14,2021-10-08,2023-10-30,5021
9fcb88ce-35dd-42a0-813f-e9975b21f236,Lemon,Drop 1000,2020-06-06,2020-07-24,2023-11-16,5042
82cda6db-40df-473a-8510-dfe7ae524d6e,Motoflyer,Aerobike 2,2021-02-07,2021-04-05,2023-08-15,5024
8df3121d-280f-4192-901a-bc68d6377ab3,Condor,SL4,2020-01-24,2020-03-22,2023-10-03,5045
be787d27-d243-408f-ba1e-d08ebfd782c8,Lemon,Pie 2000,2020-09-28,2020-11-06,2023-09-26,5046
2507d557-32ee-446f-91e3-99f041ad63f6,Scoots Magoots,Magooter A1V,2020-05-31,2020-07-05,2023-10-21,5002
5c136b55-f10f-4818-94cd-a9cececcc6a2,Condor,SL4,2020-04-25,2020-06-07,2023-08-10,5015
de9cd6b1-e46b-48e6-bc3b-c371612c4012,Condor,SL2,2020-02-26,2020-04-23,2023-10-24,5006
487a9c5f-7bcc-4cd2-8eac-8f86579620ed,Condor,SL4,2020-10-13,2020-12-08,2023-11-14,5045
7c8b020b-9d1e-49b3-87b8-99e0a1ecb9d8,Motoflyer,Aerobike 2,2020-03-24,2020-05-16,2023-08-11,5040
d3551e6a-2f7c-4d74-bb40-737d49351bba,Condor,SL2,2020-10-26,2020-11-01,2023-09-04,5007
58545fe9-0d13-4400-b634-4ff7ad216787,Condor,SL4,2021-03-13,2021-04-28,2023-08-23,5041
97e06e6f-30d3-4844-a363-191eba57c562,Condor,SL2,2021-12-17,2022-01-31,2023-11-23,5044
2bb630cf-53c3-46b7-bf65-cf367f58520e,Lemon,Pie 2000,2020-11-12,2020-12-20,2023-10-04,5019
9ceda8da-533c-49b3-acfd-3bf8c0ee3a19,Condor,SL2,2020-02-24,2020-03-06,2023-10-22,5004
7c82d577-9379-43b2-907c-a0974fa56a2e,Motoflyer,Aerobike 2,2020-09-15,2020-09-21,2023-11-13,5033
f4fbcb75-5f02-45d4-bfc3-92af6764d8ff,Condor,SL3,2021-12-20,2022-01-21,2023-10-13,5051
630daf33-fdf5-4cd4-91d7-8ec279d82130,Scoots Magoots,Magooter A1V,2020-11-14,2020-12-04,2023-08-25,5032
02592d63-783c-4513-ac65-612e07955f51,Condor,SL3,2020-12-08,2021-01-08,2023-11-14,5033
1b1189fa-314a-4dab-9aeb-8c638b839a8c,Condor,SL3,2021-01-10,2021-01-17,2023-11-20,5048
8d03e327-04f2-42d7-92ef-eeb7db03f11a,Scoots Magoots,Magooter 5000,2020-06-30,2020-08-15,2023-10-06,5046
50faea82-3c2a-441d-821a-f22579cbe6ff,Scoots Magoots,Magooter 5000,2020-12-28,2021-02-07,2023-09-03,5010
ab7efadb-781e-4d5f-82bd-5b9c447c9ced,Condor,SL4,2020-06-04,2020-06-27,2023-08-19,5034
b610f9f4-f81b-4e4a-a97c-60ebaae61596,Motoflyer,Aerobike 2.1,2020-05-05,2020-06-21,2023-09-01,5049
b852f612-db55-4cf7-9f3f-fb817a82a02f,Condor,SL2,2021-07-21,2021-08-14,2023-09-24,5029
a2d59999-fde3-43a8-9ecd-0de6bc9beab4,Condor,SL3,2021-10-11,2021-11-25,2023-09-20,5046
d7595d77-c11e-4bd2-bfb7-ac4b50432956,Motoflyer,Aerobike 2,2022-01-09,2022-03-07,2023-10-16,5034
d56d9a08-04d0-4747-8048-b5148eafcdb0,Condor,SL4,2021-12-08,2022-01-26,2023-10-13,5025
08ab812b-9aa4-46a0-aa8a-3741229b531b,Scoots Magoots,Magooter A1V,2020-03-05,2020-04-19,2023-11-01,5045
17affeb0-f59a-4fd4-a846-d409e5158982,Scoots Magoots,Magooter A1V,2021-02-01,2021-03-19,2023-11-06,5046
85207091-296d-429f-ba79-7d26429e7316,Motoflyer,Aerobike 2,2020-05-18,2020-07-09,2023-08-20,5021
2fb99f71-8433-441f-a683-918f85d2e74c,Condor,SL4,2021-07-08,2021-07-26,2023-08-04,5021
7d671a1d-b99f-4731-87f8-23b1baa64eb3,Condor,SL4,2020-01-11,2020-01-21,2023-09-06,5022
36f307fa-6d60-45f1-b9ef-2a02265858dd,Motoflyer,Aerobike 2.1,2022-01-08,2022-01-29,2023-10-29,5048
3042c3ee-4ac0-4e75-987f-2a2a2ca414c1,Scoots Magoots,Magooter A1V,2020-02-14,2020-04-13,2023-09-30,5031
14b9c221-30a7-4c88-8cdd-7afa45be2437,Scoots Magoots,Magooter 5000,2020-12-24,2021-02-07,2023-09-25,5020
56bcd131-3939-4971-8861-b026acba3ce0,Motoflyer,Aerobike 2,2021-04-06,2021-05-31,2023-11-02,5045
f461b705-ddf9-4cce-8e7c-f534f12c21d8,Motoflyer,Aerobike 2,2020-03-04,2020-03-24,2023-09-15,5022
d9648ae5-17ce-4d02-8e01-c33121f12040,Scoots Magoots,Magooter A1X,2021-06-01,2021-06-24,2023-10-06,5021
852b2e63-02af-40b2-9554-a79a4bad02d6,Scoots Magoots,Magooter A1X,2021-10-10,2021-11-29,2023-11-17,5042
cde791ed-6ffc-4baf-821b-94e59d09aae3,Lemon,Drop 1000,2020-03-06,2020-03-22,2023-10-09,5034
b28e20a7-8ab4-411f-9698-ba655bb4ff71,Lemon,Drop 1000,2020-11-27,2021-01-16,2023-08-22,5006
6b095d17-d5a3-4441-97e7-699e3e8f6674,Motoflyer,Aerobike 2,2021-05-26,2021-07-08,2023-11-03,5030
264849d6-02f2-4b20-9d07-47014b68af8f,Motoflyer,Aerobike 2.1,2021-03-29,2021-05-27,2023-08-03,5042
8df7e915-1e61-4c1e-a726-3097cc16a794,Motoflyer,Aerobike 2.1,2020-01-03,2020-02-22,2023-10-07,5031
d9654953-eece-4d6a-ba92-6331bc821d27,Scoots Magoots,Magooter A1V,2021-11-20,2021-12-26,2023-09-30,5038
c151791a-0753-420d-8d13-9e2574fef821,Condor,SL4,2020-07-16,2020-08-27,2023-11-18,5023
b0e9d1d9-2162-4fe2-8d7e-8e63b64c097e,Condor,SL3,2020-05-16,2020-06-13,2023-08-31,5033
37267ccd-2085-47d4-b96c-3aa741724a14,Scoots Magoots,Magooter A1X,2021-11-09,2021-12-02,2023-10-26,5013
dc1bfd08-b66c-4b31-b9c6-040c180b2f10,Motoflyer,Aerobike 2.1,2021-02-11,2021-02-26,2023-08-18,5042
8b14d0e3-2fbb-4137-afc7-de2e848cfefc,Condor,SL2,2020-11-01,2020-12-16,2023-09-23,5026
2e395b0b-7ffe-42c5-8b46-6d0da257f2a6,Condor,SL2,2021-01-20,2021-03-08,2023-09-03,5018
9bddb2c6-061a-4b74-bea2-113788772d10,Motoflyer,Aerobike 2,2020-05-09,2020-06-18,2023-08-12,5035
d654053c-71fd-4522-824e-3e285e65df99,Motoflyer,Aerobike 2.1,2020-03-01,2020-03-31,2023-10-14,5031
906beb6f-5e14-46b2-afe0-6cc0eb05d330,Scoots Magoots,Magooter A1V,2021-12-15,2022-02-13,2023-09-03,5006
0d6c2c6f-fe4f-43c6-80a2-87d75d816ab7,Lemon,Drop 1000,2021-03-21,2021-04-09,2023-09-30,5038
3c095f87-eccc-4981-9fb1-ca060c7bbcde,Condor,SL3,2022-01-18,2022-03-08,2023-08-09,5001
e9c805f6-c9c8-46e7-ab66-4d7369e85184,Condor,SL3,2020-10-12,2020-11-14,2023-08-28,5006
6e675962-b1a6-4538-a857-62918c9d5f2a,Scoots Magoots,Magooter A1V,2020-07-05,2020-07-30,2023-08-04,5026
32912cb9-f78e-4457-8623-05b9574a6648,Condor,SL3,2021-02-26,2021-04-17,2023-08-08,5050
de759cd4-72f1-4c6f-a5d4-7ba0bb7da55d,Scoots Magoots,Magooter A1V,2021-07-16,2021-08-10,2023-09-24,5049
a32cefc0-2915-4c36-924a-b582a921a73d,Scoots Magoots,Magooter A1X,2021-03-09,2021-05-01,2023-08-30,5050
9798d142-e423-404c-a3bd-59b93827868f,Motoflyer,Aerobike 2.1,2021-06-29,2021-07-24,2023-09-21,5002
c6b0c65f-11bf-49f3-a13f-d848647bb94e,Scoots Magoots,Magooter 5000,2020-11-22,2020-12-19,2023-09-29,5040
57a7615c-2672-4f29-b2f6-ed0b8faa0fc4,Condor,SL2,2021-02-17,2021-03-26,2023-08-22,5013
e2132bcd-09fa-4ea1-91bc-327ab37793e3,Scoots Magoots,Magooter A1V,2020-06-25,2020-08-06,2023-08-08,5035
8f376402-3b8b-4a2b-bd5b-9c06316937b3,Motoflyer,Aerobike 2,2021-11-10,2021-11-29,2023-09-04,5048
435edab7-3084-4385-9bea-5b42a7d7ed08,Motoflyer,Aerobike 2.1,2020-03-29,2020-05-16,2023-10-06,5015
b19f01fc-b734-492a-82a7-7a3452e6bfcd,Condor,SL2,2021-11-08,2021-12-11,2023-08-26,5001
cd345f24-b2f2-4fe8-8673-3104dfa009d7,Condor,SL3,2020-12-09,2020-12-14,2023-11-11,5047
7666761e-28b2-4e92-a0a0-01cb843614a5,Condor,SL4,2021-09-16,2021-11-07,2023-10-05,5038
063529b4-b5ed-49a2-b7f6-e7325fcf3c40,Lemon,Pie 2000,2020-06-27,2020-07-28,2023-11-02,5046
044ff834-8b41-4743-8eba-b222765e4f48,Scoots Magoots,Magooter 5000,2020-06-17,2020-07-02,2023-11-09,5024
910f7969-aef0-4960-915f-046b259b3e43,Lemon,Pie 2000,2020-03-26,2020-05-10,2023-10-16,5030
0cb2bbf3-1cff-4e4a-81e5-9d920fff172a,Motoflyer,Aerobike 2.1,2021-03-10,2021-03-28,2023-09-17,5033
970b179e-82b8-4e61-8071-8724f0b79657,Scoots Magoots,Magooter 5000,2021-07-04,2021-07-24,2023-10-07,5041
bbf87652-94f0-4ae1-ae80-efced887b252,Scoots Magoots,Magooter A1V,2021-10-19,2021-11-30,2023-11-16,5041
5db70b99-cccd-4ff8-8677-435a8b0909b8,Motoflyer,Aerobike 2,2020-09-02,2020-10-30,2023-09-19,5006
335523e5-2dbb-4e88-9deb-bbfe55a61544,Condor,SL2,2020-12-20,2021-01-17,2023-10-08,5033
ba46bde0-96f7-49be-b397-ac3ce1493b76,Scoots Magoots,Magooter A1V,2020-03-30,2020-05-17,2023-09-26,5035
f4d7f8e4-6117-4de4-9d39-ee3edc579a43,Scoots Magoots,Magooter 5000,2021-05-27,2021-06-10,2023-10-15,5045
907f081c-5e71-4456-8baa-e9b31028e6ce,Scoots Magoots,Magooter A1V,2021-02-04,2021-02-23,2023-09-20,5032
bbd46a4b-b4e5-4d23-afed-ee6abb45205c,Scoots Magoots,Magooter 5000,2021-12-09,2022-01-31,2023-09-21,5043
4a9c1e21-af32-447b-9cfd-e00709afe5c0,Condor,SL4,2021-09-22,2021-11-04,2023-10-27,5044
ccea329c-2032-4188-8d1d-b9ed320c7d41,Lemon,Drop 1000,2020-09-16,2020-10-01,2023-08-16,5044
c7f5ad01-1f8f-4e7d-9be2-3c0d0d17959b,Lemon,Pie 2000,2021-01-17,2021-02-22,2023-10-21,5036
eb46c3bd-e78b-4bca-9a8b-8cd372332b32,Motoflyer,Aerobike 2,2021-01-04,2021-03-01,2023-10-27,5016
be78aa0f-7c2a-49f7-ac7b-a0697e7ab9e5,Motoflyer,Aerobike 2.1,2020-04-11,2020-05-07,2023-08-12,5011
f6161a71-1bbb-40b4-bbda-0be263a683fe,Condor,SL4,2020-03-17,2020-04-04,2023-09-28,5043
c3209232-316e-4fea-8b38-5329fe9e8a5d,Condor,SL3,2021-12-17,2022-01-21,2023-10-30,5033
16a938f7-b784-44dd-87e8-4e1227426301,Motoflyer,Aerobike 2,2020-01-16,2020-01-26,2023-09-19,5016
1f2da164-7bbb-44ff-8f4c-37c1252761fb,Lemon,Drop 1000,2020-10-31,2020-12-17,2023-10-22,5051
53508be2-e4b1-4d48-9c6f-7e750f739fb1,Scoots Magoots,Magooter 5000,2021-11-24,2021-12-21,2023-08-15,5026
ce40452e-3008-45d2-925e-94b713f45b45,Condor,SL3,2020-10-26,2020-12-24,2023-10-21,5004
85b1a53e-5098-4087-b171-5458893605b3,Lemon,Pie 2000,2021-12-28,2022-02-11,2023-10-09,5048
ab261ebc-7658-4543-bf6d-9fff60c25fd0,Condor,SL2,2020-05-01,2020-06-25,2023-11-13,5032
a7bce97a-d975-468d-b52e-3fcb78595588,Lemon,Drop 1000,2020-03-05,2020-03-27,2023-10-23,5004
bb38d5c7-6faf-4a8b-a070-d5cb116a3598,Scoots Magoots,Magooter A1X,2020-12-18,2021-01-05,2023-09-24,5049
ef4696c2-d210-4fa3-a81f-76971b450cce,Condor,SL2,2020-01-18,2020-03-11,2023-11-19,5026
ea411dcd-550c-45e0-926c-a1e4b5aedaf8,Lemon,Pie 2000,2020-06-25,2020-07-20,2023-09-13,5023
3804a5ca-c842-482d-a630-1a7e1684c8c7,Scoots Magoots,Magooter 5000,2020-11-15,2020-12-20,2023-08-10,5014
47e97d41-ba63-40e8-b711-7db4d7ca02ec,Scoots Magoots,Magooter A1X,2021-06-26,2021-07-18,2023-11-13,5028
0be53dd2-c438-41ac-87f0-684a8768fcde,Condor,SL4,2021-10-19,2021-10-27,2023-11-09,5032
5d7e0f5f-086b-40be-aa81-d895203b8443,Lemon,Drop 1000,2020-03-22,2020-04-11,2023-08-08,5044
55279f4b-f7a5-44e6-8cf4-0430218de321,Condor,SL4,2021-07-03,2021-08-09,2023-10-31,5030
2532e137-61bb-47de-babd-f1712bdb4b75,Condor,SL2,2021-05-07,2021-06-24,2023-08-11,5030
3a3b76e7-8948-4a77-847f-e172b62c36b2,Condor,SL4,2020-11-28,2021-01-05,2023-11-12,5037
7db00c1a-4ed8-446e-960b-38ff7dc9e6e8,Motoflyer,Aerobike 2.1,2021-10-14,2021-11-14,2023-09-01,5008
da3de0b9-8800-48aa-97c3-2e93d179c4f3,Scoots Magoots,Magooter A1V,2021-06-29,2021-07-17,2023-10-25,5002
0c3f245c-6cac-49ff-be7c-e5d60dd4ba7c,Scoots Magoots,Magooter 5000,2021-07-08,2021-07-21,2023-09-12,5029
e55f3478-01de-42df-9285-cda020b9f34e,Condor,SL2,2020-06-12,2020-07-04,2023-09-11,5051
93333f70-0f67-4cb9-9004-41a100eaa49c,Condor,SL4,2021-02-11,2021-03-14,2023-08-07,5013
4ffcfd27-f0d4-4cbe-a7ad-873b478f2486,Lemon,Pie 2000,2021-09-05,2021-09-15,2023-10-04,5034
3924be3b-454c-4a8e-80ae-7d6038fab61d,Motoflyer,Aerobike 2,2021-05-30,2021-07-23,2023-09-03,5016
2ecda7fd-3376-4579-8da5-7a102789deca,Scoots Magoots,Magooter 5000,2021-11-07,2021-11-19,2023-11-07,5025
61f052f2-ef35-4921-afdf-f1c024ffc181,Lemon,Pie 2000,2020-07-16,2020-09-01,2023-08-03,5039
07ab2b76-fbb6-423f-b3ef-1a7b1abdf8aa,Scoots Magoots,Magooter A1V,2020-09-10,2020-11-08,2023-09-01,5050
2c3011d6-c931-42f7-95f5-3c04b56df2f5,Condor,SL4,2021-04-10,2021-06-09,2023-10-17,5008
12604830-4db7-4381-b68a-31caf4056eab,Condor,SL2,2020-08-18,2020-09-10,2023-10-06,5006
d026bf6c-7585-470f-940e-5630002d521d,Condor,SL4,2020-01-31,2020-02-17,2023-10-26,5003
6e0b1077-adbc-4d12-849d-dd43e6052221,Condor,SL3,2020-09-08,2020-10-30,2023-08-30,5010
7c207435-73cd-45b5-bd0c-f1b27660dd04,Scoots Magoots,Magooter A1X,2020-03-14,2020-05-04,2023-10-07,5023
113f6e8d-2753-4b64-bd46-d577f5bb2fbb,Lemon,Pie 2000,2021-03-07,2021-03-21,2023-09-19,5050
ac8bfa76-e64f-401e-a88c-a210941289d1,Condor,SL3,2021-06-04,2021-07-14,2023-08-17,5003
adb02d8b-57bf-4132-ba1f-20f8fb840139,Motoflyer,Aerobike 2,2020-01-09,2020-01-20,2023-09-05,5008
c0978a59-2dd4-4e8c-b6ba-3af01c41166a,Motoflyer,Aerobike 2,2021-01-27,2021-03-12,2023-11-20,5026
5757aeb6-4a0f-4271-9965-b5aefc377760,Scoots Magoots,Magooter A1X,2020-03-12,2020-05-03,2023-11-05,5039
24a03074-d153-453d-a5f1-43aa8d9ae113,Lemon,Pie 2000,2021-09-05,2021-09-11,2023-11-15,5017
1b9bd094-818b-468c-ae7c-5e7e2dfad69d,Scoots Magoots,Magooter 5000,2021-09-21,2021-10-18,2023-08-24,5008
3ac99638-e9db-4e50-ae4f-efedb6179878,Scoots Magoots,Magooter A1V,2021-10-01,2021-10-15,2023-11-10,5044
165450f1-7e99-428c-b9b3-304bca52f6a1,Lemon,Drop 1000,2020-06-14,2020-07-17,2023-09-18,5039
8be4d9bc-c072-4255-b93d-ec5987d17842,Scoots Magoots,Magooter 5000,2021-03-11,2021-04-08,2023-11-13,5008
b52c916c-2ce8-4a72-bfab-8c13a6443753,Condor,SL4,2020-01-06,2020-02-07,2023-09-11,5013
9b38926a-aa32-48a9-89b1-635af3f845ac,Condor,SL3,2020-03-08,2020-04-21,2023-10-03,5020
42cf3987-1a5d-4412-ae29-5572d24cea84,Scoots Magoots,Magooter A1V,2021-06-11,2021-07-17,2023-08-04,5044
0039f5db-5da2-4772-a6c7-1d4fb4c0cf98,Condor,SL3,2020-12-23,2021-02-17,2023-11-11,5031
b7898137-5806-4a0c-8699-31453f223aa5,Scoots Magoots,Magooter A1V,2020-08-28,2020-09-05,2023-08-14,5010
bd05c245-b429-4a94-864e-1d031cf4b66d,Motoflyer,Aerobike 2,2021-02-11,2021-03-11,2023-08-17,5049
56ea80b2-1be7-4e5c-b573-c8a6c1ad9846,Condor,SL3,2020-02-23,2020-04-13,2023-09-26,5025
c314570b-588b-424f-aa14-91e29b27789d,Condor,SL4,2020-05-05,2020-05-22,2023-11-14,5008
2dbeb7e8-e04f-460c-b3ea-c7be85ebdae1,Motoflyer,Aerobike 2,2021-09-20,2021-10-13,2023-11-05,5004
727b7c3e-8d5a-43ed-94e5-a8f2e5536bd1,Scoots Magoots,Magooter 5000,2020-11-06,2020-12-08,2023-10-25,5045
aad6edb0-8da0-4d9a-9d98-25c48c101e60,Scoots Magoots,Magooter A1X,2021-03-10,2021-03-27,2023-08-27,5050
00023adf-9648-4a6c-a34b-06fcf6fcb7fc,Motoflyer,Aerobike 2.1,2021-11-23,2021-12-05,2023-10-21,5015
604db918-13fa-4ed6-b5cf-53285cad9495,Scoots Magoots,Magooter 5000,2021-04-04,2021-05-16,2023-09-12,5042
160bb9f6-96ff-4376-a1cb-dbac5f36efab,Lemon,Drop 1000,2021-11-15,2021-12-24,2023-10-13,5007
6c571183-72b4-459d-96d4-761913fd5e5f,Lemon,Drop 1000,2020-05-04,2020-05-21,2023-11-19,5022
fe0f48d7-8b44-4ab7-a066-442751ae356c,Scoots Magoots,Magooter 5000,2020-07-07,2020-08-09,2023-09-30,5009
9b1e7043-1479-4bab-974d-1e29c4b72de7,Scoots Magoots,Magooter A1X,2021-04-06,2021-04-25,2023-09-23,5029
d9cf040d-3740-426a-956a-6773daadf7e2,Scoots Magoots,Magooter 5000,2021-05-24,2021-07-05,2023-08-17,5050
03623eeb-ade5-4728-8669-0bc920aad22f,Motoflyer,Aerobike 2.1,2021-11-28,2021-12-11,2023-08-08,5036
